"startupName","description","WebsiteLink"
"Bonarego"," Bonarego seyahat eden turistlere yönelik, ziyaretleri sırasında önceden telefonlarına indirecekleri video içerikli turlar ile gittikleri şehirde görülmesi gereken yerleri ve mahalleleri kendi başlarına gezmelerini sağlayan bir mobil uygulamadır. Ayrıca uygulamada ziyaret öncesi araştırma ve planlama yapmak için kullanılabilecek video bazlı kısa tanıtım videoları da sunulmaktadır.Bonarego, kendi seyahat eden turistlere yönelik, ziyaretleri sırasında önceden telefonlarına indirecekleri video içerikli turlar ile gittikleri şehirde görülmesi gereken yerleri ve mahalleleri kendi başlarına gezmelerini sağlayan bir mobil uygulamadır. Ayrıca uygulamada ziyaret öncesi araştırma ve planlama yapmak için kullanılabilecek video bazlı kısa tanıtım videoları da sunulmaktadır.","https://btm.istanbul/girisimler/bonarego"
"TalkTable","Café ve bahçe/sahil mekanlarında kullanılmak üzere tasarlanmış, kullanıcıların personelden rahatça servis almasını sağlarken işletmeler için de masa ve servisin yönetimini kolaylaştıran bir uygulamadır.","https://btm.istanbul/girisimler/talktable"
"Galenapp","Galenapp tıp fakültesi öğrencileri ve doktorların sanal hastalar üzerinden pratik yapmalarını sağlayan bir mobil uygulamadır.","https://btm.istanbul/girisimler/galenapp"
"Technoklik","Technoklik.com, son kullanıcıya teknolojik ürünler hakkında bilgi vermek amacıyla kurulmuş bir içerik portalıdır.","https://btm.istanbul/girisimler/technoklik"
"Ekuryon","Ekuryon kursların ödeme, kursiyer ve çalışan takibinde kullandıkları geleneksel yöntemlerden kaynaklı zaman kaybını ortadan kaldıran dijital kurs yönetim platformudur.","https://btm.istanbul/girisimler/ekuryon"
"Hero Games","Hero Games özellikle ABD pazarı için geniş kitlelere mobil oyunlar oluşturmaya odaklanmaktadır.","https://www.herogamestudio.com/"
"ForsApp","ForsApp tüm kozmetik firmalara tek bir uygulama üzerinden ulaşmanızı sağlayarak, kozmetik alışverişlerinizi inanılmaz derecede kolaylaştırır. Sizin için kozmetik ürünlerinin fiyatlarını karşılaştırarak karşınıza çıkarır. Kozmetik mağazaları ya da internette tek tek fiyat bakmanıza gerek kalmadan sizin için güncel fiyatları takip eder ve alışveriş yapmanıza kolaylık ve hız sağlar.","http://www.forsapp.com/"
"Minizone"," Konaklama ve seyahat işletmeleri için aracısız ve komisyon ödemeden direkt rezervasyon almalarını sağlayan bir altyapı hizmeti sunar. İşletmeler rezervasyon talebi, konfirme, check-in ve check-out adımları sırasında müşterileri ile sürekli iletişimde kalabilirler. Rezervasyon talebi almak için işletme web sayfasına yerleştirilen form ya da sosyal medya hesabından paylaşılan bağlantı kullanılır.","https://btm.istanbul/girisimler/minizone"
"Tahta","Tahta olarak, her öğrencinin potansiyelini en üst düzeye çıkarabileceği bir öğrenme deneyimi sunmak için buradayız. Öğrencilerin Türkiye'deki tüm geçiş sınavlarına en iyi şekilde hazırlanmalarını sağlamak amacıyla, onların bireysel ihtiyaçlarını karşılayan, motive eden ve ilham veren e-öğrenim çözümleri geliştiriyoruz. Eğitimde fırsat eşitliği sağlamak ve her öğrencinin başarılı olabileceği bir ortam yaratmak için sürekli çalışıyor, onların hayallerine ulaşmalarına yardımcı olmayı taahhüt ediyoruz","https://www.tahtaapp.com/"
"Karma"," Karma bir astro-dating uygulamasıdır. Birkaç dakika içerisine ruh eşinle tanış. Astrolojik uyumuna göre yeni insanlarla eşleş, sohbet et, arkadaşlar edin.","https://gokarma.app/"
"UnicPlay","Oyun, film ve müziklerin hissiyatını arttıran oyun yeleği.","https://btm.istanbul/girisimler/unicplay"
"Testpine","Testpine bilgi teknolojileri alanında faaliyet gösteren kurumlar için bulut tabanlı, uygun fiyatlı ve kolay kodsuz otomasyon sağlamaktadır.","https://www.testpine.com/"
"Kitapify","Sıfır & ikinci el, kitap, kırtasiye, film, oyun gibi kategorilerde ürünlerin alınıp satılabileceği pazaryeri uygulamamızda, bireysel kullanıcılar, sahaflar, yayınevleri ve kırtasiyeler gibi KOBİler de hem alıcı hem satıcı pozisyonunda olmaktadır. Kullanıcılarımızın başarılı satışlarından %10 komisyon ve panelimize abone olan satıcılardan aylık ve yıllık olarak abonelik ücreti alınmaktadır.","https://btm.istanbul/girisimler/kitapify"
"Whole Turkey","Tüm üretici küçük ve orta ölçekli işletmelere ihracat kabiliyeti sağlamayı amaçlayan bir platformdur.","https://btm.istanbul/girisimler/thewholeturkeycom"
"MobiliMap"," Türkiye’nin Mobilya Haritası MobiliMap tüm saygın mobilya mağazalarını bir araya getirir. Genç ve dinamik ekibi ile kullanıcının aradığı mobilyaya kolayca ulaşmasına rehberlik eder.","https://btm.istanbul/girisimler/mobilimap"
"Aytunga"," Kullanıcılarına, keşfederek kendini geliştirme, bilgi aktararak kendini gösterme imkanı sunan; bilgi alışverişine farklı bir boyut kazandıran sosyal paylaşım platformu. Aytunga olarak dijital pazarlamada geleceği hedefleyen, bilgi eksikliğini tamamlayacak bir sosyal medya platformu olmayı amaçlamaktayız. Kullanıcılarına, keşfederek kendini geliştirme, bilgi aktararak kendini gösterme imkanı sunan; bilgi alışverişine farklı bir boyut kazandıran sosyal ağ çalışmasıyız. İnsanların bilgi paylaşımı yaptıkları veya bu amaçla belli kişi ve kanalları takip ettikleri akademik düzeyde sosyal paylaşım sitesi olmayı sizlerin de desteği ile başarırsak, Aytunga bilgiyi doğru kişi ve nitelikli araçlarla, hızlıca sunarak bilgi kirliliğini ortadan kaldıran bir sosyal medya platformu olacaktır.","https://www.aytunga.com"
"Kıyaslio"," Kıyaslio online market uygulamalarından güncel verileri çekerek kullanıcıların oluşturdukları sepeti uygulamalar arasında karşılaştırarak hız, kampanya, fiyat bakımından en uygununa yönlendirir.","https://btm.istanbul/girisimler/kiyaslio"
"Sorun var mı?","Yeni Nesil Öğrenim Platformu olan Sorun Var mı? eğitim sektörünü bütünüyle dönüştüren, kapsamı ile bütünleşik ve yazılımı ile özgün ulusal fayda sağlayan web tabanlı bir yazılımdır. Öğretmen ve öğrencileri buluşturan animasyonlu sesli anlatımlı soru çözümlerinin, etkileşimli, canlı derslerin yapılabildiği, e-sınav dahil tüm süreçlerin dijital dönüşüm projesi. Tamamlayıcı olarak son aşamada doğru meslek, üniversite ve bölümlerin yetenek analizleri sonrası rehberlik seansları ile gelecek belirleyici hizmet sunan bir big data yönetim sistemidir.","https://sorunvarmi.com/"
"Dikimall","Dikimall size özel tasarlanmış ve beden ölçülerinize göre dikilmiş kıyafetleri, hem ucuza hem de zahmet çekmeden ayağınıza getirtebileceğiniz bir sosyal medya ve pazar yeri uygulamasıdır.","https://www.linkedin.com/company/dikimall"
"Hizmeto","Hizmeto hizmet almak isteyen müşteriler ile hizmet verenleri buluşturan dijital pazaryeri platformudur.","https://btm.istanbul/girisimler/hizmeto"
"Meditechlabs","Hasta raporlarının ses kullanarak hızlı ve doğru bir şekilde otomatize edilmesini sağlayan; sağlık profesyonellerinin iş yükünü azaltan bir sağlık teknolojisi girişimidir.","https://www.meditechlabs.ai"
"Urth","Markaların müşterileriyle duygusal bağ kuracağı özgün tasarımlaryapan; yapay zeka teknolojisiyle markaların kendine özgü imzalarını oluşturmalarına yardımcı olan bir yapay zeka girişimidir.","https://www.aiurth.com/"
"CorPal","Kronik hastalığı bulunan kişilerin fiziksel ve mental rehabilitasyona istedikleri zaman, istedikleri yerden ulaşabilmelerini sağlayan, yapay zeka destekli çözümleri ile hastaların kişiselleştirilmiş sağlık hizmetlerine ulaşmalarını destekleyen bir sağlık teknolojisi girişimidir.","http://www.corpalhealth.com"
"Kampania","Kullanıcıların farklı bankaların kredi kartı kampanyalarını tek bir platformda karşılaştırmasını sağlayarak, en uygun fırsatları bulmalarını kolaylaştıran bir finansal teknoloji girişimidir.","http://www.getkampania.com"
"Stash","Yazılım geliştirme ekiplerinin sorun çözüm süreçlerini hızlandırmak için yapay zeka destekli çözümler sunan; geliştiricilerin iş akışlarını optimize ederek daha hızlı çözümler üretmelerini sağlayan bir yazılım analitiği platformudur.","https://www.usestash.com/"
"CYNTE","SoftPOS çözümleriyle NFC destekli mobil cihazları POS cihazına dönüştürerek geleneksel POS cihazlarına gerek kalmadan güvenli ve hızlı ödeme alınmasını sağlayan; ödeme süreçlerini dijitalleştiren ve basitleştiren bir finansal teknoloji girişimidir.","https://cynte.com"
"Shipsider","Deniz ticaretinde operasyonel optimizasyon sağlayarak zaman, para ve karbon tasarrufu sunan; akıllı ve modüler sistemlerle navlun hesaplamalarını basitleştiren bir lojistik teknolojisi girişimidir.","https://www.shipsider.com/"
"Upsonic","Kod bakımını gereksiz kılarak Data ve ML ekiplerinin zaman kazanmasını sağlayan; dokümantasyon ve test süreçlerini otomatize eden; fonksiyonların tekrar kullanımını artırarak verimliliği yükselten bir codebase teknolojisidir.","https://upsonic.co/"
"Madlen","Öğrencilerin öğrenme stillerine uygun, kişiselleştirilmiş eğitim süreçleri sunan; öğretmenlerin iş yükünü azaltarak verimliliklerini artıran bir eğitim teknolojisi girişimidir.","https://madlen.io/"
"Skymod","Şirketlerin takımlar halinde çalışabilecekleri, istedikleri dil modelini seçip tek tıkla asistan oluşturabilecekleri, AI çözümlerini güvenle kullanmalarını mümkün kılan bir üretken yapay zeka platformudur.","https://skymod.tech"
"Carbon Gate","Carbon Gate yeni nesil dinamik platformu ile kurumların karbon ayak izi yönetimini, sektörel bazda özelleştirerek, uçtan uca yönetmesini sağlayan bir çevresel sürdürülebilirlik girişimidir.","https://www.carbongate.io/"
"VISIGHT","VISIGHT Teknoloji, kimlik doğrulama işlemlerinin otonom ve güvenilir bir şekilde gerçekleştirilebilmesini sağlayan yapay zeka tabanlı ve KVKK uyumlu biyometrik kimlik doğrulama sistemi çözümleri sağlar.","https://www.visight.com.tr/"
"GGlease","Makine & techizat yatırımı yapmak isteyen işletmeleri, makine satıcılarını ve anında ulaşılabilir finansal kiralama tekliflerini bir araya getiren B2B pazaryeri platformudur.","https://www.gglease.com"
"Tech2Bio","Tech2Bio, arıcılıkta ciddi kayıplara neden olan arı hastalıkları ve zararlılarının erken tespiti, arıcılık operasyonlarının optimizasyonu için çözümler sunan bir teknoloji girişimidir.","https://www.tech2biology.com.tr/"
"Yanhak","Çalışanların kazançlarını özgürleştiren, bireyselleştiren, bunu da şirketler için daha verimli ve yönetilebilir hale getirerek başaran yeni nesil kazanç yönetimiyiz.","https://www.yanhak.com/"
"LinqiApp","LinqiApp akran öğrenmesi, sosyalleşerek öğrenme ve kültürel etkileşim ile İngilizce becerilerini geliştirmeye odaklanan oyunlaştırılmış görevleri ile öğrenme alışkanlığı kazandıran, uygulama içerisinde kullanıcıların belirlediği hedeflerle alışkanlık takibi, 7/24 konuşma pratiği ve diğer İngilizce dil becerilerini geliştiren mobil uygulamadır.","https://www.linqiapp.com/"
"EconTech","EconTech karşı taraf risklerinin, minimum maliyet ve efora karşı maksimum bilgiye erişim ile yönetilmesini sağlayan kapsamlı bir üçüncü taraf skorlama ve değerlendirme yazılımı sunar.","https://www.econtech.com.tr"
"Fenxify","İhracat yapan veya ihracata başlamak isteyen KOBİleri operasyonel ve finansal açılardan analiz edip, firma yapısına ve amaçlarına uygun olarak, yapay zeka desteğiyle firmaya özel oluşturulan tedarik zinciri model önerileri sunarak sürdülülebilir ticaret yapmalarını amaçlayan yapay zeka destekli SaaS ürünü.","https://fenxify.com/"
"From Your Eyes","FROM YOUR EYES, insanlardan makinelere kadar uzanan geniş bir çerçeve için görme deneyiminin en teknolojik ve kişiselleştirilebilir halini üreten bir görme teknolojileri girişimidir.","https://fromyoureyes.app/en/index.html"
"Preptest","Preptest, AI destekli bir sınav hazırlık platformu olarak, sınavlara hazırlanan öğrencilere kişiselleştirilmiş çalışma planları, deneme sınavları ve akıllı asistan hizmetleri sunmaktadır. Özellikle TOLC, Bocconi, TIL, IMAT ve SAT sınavlarına odaklanarak, her öğrenciye kendi öğrenme tarzına uygun bir deneyim sağlar.","https://www.prep-test.com"
"MUUVTO","Dönüş yüküne odaklanarak regülasyon farkını azaltmayı hedefleyen bir pazar yeri olmakla birlikte, uçtan uca lojistik yönetimi için yapay zeka desteği ile inovatif çözümler sunan bir lojistik teknolojileri girişimidir.","http://www.muuvto.com"
"Jobtogo","jobtogo, freelancer’lara iş imkanı ve müşteri yönetimi, sözleşme, fatura gibi dijital iş yönetimi araçları sunan, şirketlere ise freelancer sağlayan ve işgücü yönetimi, sözleşme, fatura gibi çözümler üreten bir modern iş teknolojileri ve insan kaynakları platformudur.","https://www.jobtogo.co"
"Wearintels","Endüstri ve lojistik alanında yürütülen stok, üretim, montaj ve dağıtım işlemlerini akıllı sistemlerle dijitalleştirerek insan gücünü ortadan kaldırmadan iş/işçi maliyetlerini düşürmeyi, üretim/lojistik faaliyetlerin hızını artırmayı ve iş güvenliğini artırmayı hedefleyen girişimdir.","https://wearintels.com/"
"Pooly","Aynı rotada yolculuk eden, aracı olan ve olmayan kişilerin birlikte ulaşmalarını sağlayan yapay zeka ve deep learning entegrasyonlu mobil uygulaması.","https://www.poolytech.com/"
"Microhobist","Gelecekte güvenle tarım yapabilmek için ekolojik döngüden ilham alarak oluşturulan, aynı zamanda verimsiz toprakları canlandıran sürdürülebilir postbiyotik bitki gelişim ürünü üretmekte olan girişimdir.","https://www.microhobist.com/"
"Qpien","Qpien, E-ticaret firmalarının WhatsApp, Instagram, Canlı Destek gibi tüm müşteri iletişimi kanallarını ekipleri ile birlikte tek bir platformdan kolay bir şekilde yönetebilmelerini, bu kanallarda broadcasting(toplu mesaj) pazarlama çalışmaları yapabilmelerini ve e-ticaret sitelerini Qpien'e entegre ederek WhatsApp ve sosyal medyadan daha hızlı satış yapabilmelerini sağlayan bir SaaS platformudur.","https://www.qpien.com/"
"Robeff Technology","Robeff, iç ve dış ortamlarda kullanıma uygun elektrikli sürücüsüz teslimat robotları geliştiren bir teknoloji şirketidir. Gelişmiş otonom sürüş algoritması ve fonksiyonel tasarımı ile orta ve son kilometre teslimat süreçleri için çözümler sunmaktadır.","https://www.robeff.com/"
"Agriverts","Agriverts sera ve dikey tarım tesislerine yapay zeka tabanlı uzaktan algılama, bilgisayarlı analiz ve kontrol sistemleri geliştiren yüksek teknoloji girişimidir.","https://agriverts.com/"
"Scoutify","Scoutify, en iyi yetenekleri ekibine katmak isteyen şirketler ile pozisyona ve şirket kültürüne en uygun adayları sunan yetenek avcılarının buluştuğu bir platformdur.","https://www.scoutify.co/"
"Harcy","Tekstil atıklarından geri kazanım yolu ile daha uygun fiyatlı, sağlık dostu ve çevre dostu bina cephe ısı yalıtım malzemesi üreten girişimdir.","https://harcy.com.tr/"
