startupName,description,WebsiteLink
TheClico," Hayvansal ürünlerin yerine geçebilecek birer alternatif olma fikri ile ortaya çıkan yeni nesil akıllı gıdalar, birçok tüketici tarafından öncelikli gıda ürünleri olarak görünüyor. Beslenmede önemli bir yer tutan et, tavuk, süt ve süt ürünleri, balık ve balık ürünleri bugün birçok tüketici tarafından tedirginlik ile tüketilmektedir. Sürü sağlığını koruyabilmek için zorunlu olarak uygulanan önleyici hayvan sağlığı çözümleri ne yazık ki insan sağlığını olumsuz etkilemektedir. Bugün üretimhane yetiştirilen bir hayvanın tükettiği ilaç miktarı birçok insanın tükettiğinden fazladır. İnsanların besin ihtiyaçlarını karşılamak için üretilmesi gereken gıdaların, sürdürülebilir olduğu kadar sağlıklı olması gerekli. Hyggefood Company Türkiye’de bu açığı kapatacak bitkisel kaynaklı, sürdürülebilir ve besin değeri yüksek yeni nesil gıdalar üreten ilk Türk girişim şirketi. Türkiye’nin topraklarında yetişen binlerce özel bitkinin, tohumun içeriklerini gıda teknoloji ile birleştirerek yeni nesil gıdalar üretiyor. Şirketler için kurumsal indirim anlaşmaları yaparak çalışanları geniş bir ayrıcalık ağına eriştiren dijital cüzdan ve kurumsal ayrıcalık platformudur.",https://the-clico.com/
Tie Medya,Eve güzellik hizmeti servisi götüren bir pazaryeri platformudur.,https://www.tiemedya.com/
Torbala,"CoSpeak, İngilizcesini geliştirmek isteyen kişiler ile yabancıları, maksimum 4 kişilik gruplar halinde İstanbul’un en popüler mekanlarında buluşturur, bir saat boyunca sistemli ve planlı bir şekilde İngilizce konuşma pratiği yapmalarını sağlar. Ders sonunda da yabancı eğitmenler tarafından yanlışlarınızı görebilmeniz için kişiye özel değerlendirme ve puanlama sistemi sunan bir web sitesi ve mobil uygulamadır.",https://btm.istanbul/girisimler/torbala
TorchIt,"Hindistan, dünyanın en geniş görme engelli nüfusuna ev sahipliği yapmaktadır; (2011 nüfus sayımına göre) 5 milyondan fazla. Ülke ayrıca, dünyada korneal körlükten muzdarip en fazla kişiye sahiptir. Startup’ın misyonu, farklı yeteneklere sahip topluma, Makine Öğrenmesi (ML) ve Yapay Zeka (AI) kullanarak “bağımsızlık gücü” sağlamaktır. Laska yenilikçi, çevreye duyarlı ve sürdürülebilir üretim yaklaşımlarıyla ömrünü tamamlamış lastikleri ileri dönüştüren bir yüksek teknoloji firmasıdır. Dünyada her yıl en az 1.5 milyar atık lastik ortaya çıkmaktadır. Bir kısmı yakılan bir kısmı doğaya atılan bu lastiklerin etkili şekilde değerlendirilmiyor oluşu ciddi çevresel problemlere sebep olur. Karbondioksit emisyonları, buna bağlı iklim değişikliği ve küresel ısınma, doğal kaynakların kirlenmesi bu sorunlardan bazılarıdır. Laska olarak patentlenebilir teknolojimiz ve benimsediğimiz döngüsel ekonomi anlayışı ile atık lastikleri dönüştürerek onlardan temel iki ürün elde ediyoruz: karbon siyahı ve yenilenebilir yakıt. Üretimimizle, geleneksel üretim yöntemleriyle fosil yakıtlardan elde edilen bu iki ürünü biz atık lastikleri değerlendirerek elde ediyoruz. Bu sayede fosil yakıt kullanımının kirli ve maliyetli sonuçlarının önüne geçiyoruz. Atık lastiklerin çevre üzerindeki olumsuz etkilerini ortadan kaldırırken onları ekonomiye geri kazandırıyoruz. Yani, atık lastikleri dönüştürerek hem onların hem de gezegenimizin kaderini değiştiriyoruz.",www.mytorchit.com
Tospaa," Değişken finansal koşullar altında nakit ihtiyaçlarını yönetebilmek, KOBİ’lerin en önemli gereksinimlerinden biridir.",https://tospaa.org/
Tripinist,Bilgisayar ve mobil platformlara oyunlar geliştiren bir stüdyodur.,https://www.tripinist.com/
Turkish Clinics Store,"Wogumag projesi dergileri haberlere bölünerek kategorize edip coğrafi konumlama eklemektedir. Dergilere haber bazlı satış imkanı yaratılmaktadır. Oluşturulacak değerli ve işlenmiş bilgi havuzu üstüne arama motoru, gezi rehberi, e-ticaret, arkadaşlık hizmetleri verecek yapı inşa edilecektir.",https://btm.istanbul/girisimler/turkish-clinics-store
TurkishWIN,"Politika geliştirme, girişimcilik stratejileri, raporlar",https://turkishwin.com/
TÜGİAD,Şirketler için özel GPT destekli yapay zeka platformu,https://tugiad.org.tr/
TÜRKONFED,"Liderlik, dış ticaret destekleri, girişimcilik projeleri",https://turkonfed.org/
TÜSİAD,Tüketici ürünlerinin kullanım verilerini gerçek zamanlı toplayan platform,https://tusiad.org/
Türk Telekom Pilot,"Workup Alumni destek ağı, mentorluk ve yatırımcı erişimi",https://www.turktelekompilot.com/
TİM (Türkiye İhracatçılar Meclisi),"Ar-Ge destekleri, fonlar, teknoloji ticarileştirme programları",https://tim.org.tr/
Tıkla Takın," DeepSport kendi uygulaması üzerinden yapay zeka destekli spor teknolojileriyle performans ölçümü ve egzersiz rehberliği sunuyor. Görüntü işleme ve duruş analizi ile sporcu ve öğrencilerin performans testlerini gerçekleştirerek ekipman ve yönlendirme ihtiyacını ortadan kaldırıyor. Antrenörlere, beden eğitimi öğretmenlerine ve sporculara yeni nesil analiz ve raporlamayı tanıtarak becerilerin ölçülmesi ve yeteneklerin tespit edilmesinde yeni bir öncü olmayı amaçlamaktadır. Bu sistemde donanım gereksinimlerini ortadan kaldırıp bir telefon veya bilgisayar kamerasını fotosel olarak kullanarak maliyetleri azaltıyor, sporcuların test süreçlerinde erişilebilirliği ve çevikliği artırıyoruz.",https://btm.istanbul/girisimler/tikla-takin
Ucuza Araç,"Seatspace, ortka çalışma alanlarının listelendiği ve doğrudan kiralanabildiği bir pazaryeridir. Kullanıcılar istedikleri ortak çalışma alanınında yer alan üyelik tiplerinden saatlik veya günlük olarak yararlanabilir ve doğrudan kiralama işlemi gerçekleştirebilirler. U.S pazarında çok ciddi bir kitleye ulaşan Seatspace, Türkiye operasyonuna hızlı bir şekilde başlamıştır. Ortak Çalışma alanları bu sayede lokal alanlarında pek çok müşteriye ulaşabilirken aynı zamanda rakipleri ile rekabet evantajını tek platforma indirebiliyorlar. Kullanıcılar ise hem seyehat planlamarını yaparken hem de kısa vadeli çalışma anlarında, çalışmayı istedikleri ortamları sadece 3 tuş ile hazır edebilirler.",https://www.ucuzaarac.com/
UnicPlay,"Sıfır & ikinci el, kitap, kırtasiye, film, oyun gibi kategorilerde ürünlerin alınıp satılabileceği pazaryeri uygulamamızda, bireysel kullanıcılar, sahaflar, yayınevleri ve kırtasiyeler gibi KOBİler de hem alıcı hem satıcı pozisyonunda olmaktadır. Kullanıcılarımızın başarılı satışlarından %10 komisyon ve panelimize abone olan satıcılardan aylık ve yıllık olarak abonelik ücreti alınmaktadır.",https://btm.istanbul/girisimler/unicplay
Upsonic,"Şirketlerin takımlar halinde çalışabilecekleri, istedikleri dil modelini seçip tek tıkla asistan oluşturabilecekleri, AI çözümlerini güvenle kullanmalarını mümkün kılan bir üretken yapay zeka platformudur.",https://upsonic.co/
Urth,"Kullanıcıların farklı bankaların kredi kartı kampanyalarını tek bir platformda karşılaştırmasını sağlayarak, en uygun fırsatları bulmalarını kolaylaştıran bir finansal teknoloji girişimidir.",https://www.aiurth.com/
UçBeton,Bireylerin ve kurumların yaşam alanlarında sağlıklı tarım ürünleri yetiştirmesini sağlayarak bu ürünlerin satışından ek gelir elde etmesini sağlamaktadır.,https://ucbeton.com/
VANPACE," Bullbeez, girişim ekosistemini dijitalleştirmeyi amaçlayan bir sanal platformdur. Girişim ekosistemi aktörlerinin ihtiyaçlarını karşılamaya yönelik gelişmeler sağlayan Bullbeez platform içerisinde çözümler sunarak ekosistemin en zorlu problemlerine çözüm olmayı hedefler. Girişimci, Yazılımcı, Yatırımcı, Hukuk işleri, Mühendis ve Tasarımcı üye tipleriyle her üyeye özel profiller oluşturarak aktörlerin sanal girişim ekosistemindeki kimliğini belirtir. Bu aktörlerin birbirlerini bulmaları ve iletişim halinde olabilmeleri için detayı filtrelendirme ile ortak ilgi alanlarına sahip üyeleri bir araya getirmeye yardımcı olur. Kendi hakkınızda yazılar yazabilir, iş ve eğitim tecrübelerinizi doldurabilir, ilgi alanlarınızı belirtebilir ve ihtiyacınız olan desteği alabileceğiniz iş ortakları bulabilirsiniz. Aktörlerin ihtiyaçlarını geri bildirimlerle analiz eden ve verilere göre hareket eden bir ekip olarak girişim ekosisteminin bir yapı taşı haline gelmeyi amaçlıyoruz.",https://btm.istanbul/girisimler/vanpace
VISIGHT,"Tech2Bio, arıcılıkta ciddi kayıplara neden olan arı hastalıkları ve zararlılarının erken tespiti, arıcılık operasyonlarının optimizasyonu için çözümler sunan bir teknoloji girişimidir.",https://www.visight.com.tr/
Varsapp,"Desider insanların ne giyeceğini karar veremediği noktada diğer kişilerden yorum almasını ve böylelikle kesin ve daha uygun karar vermesini sağlayan bir platformdur. B2B çözüm olarak, firmalara yüzlerce web platformundan haklarındaki geri bildirim, yorum, şikayet ve değerlendirmeleri anlık olarak tek bir noktadan takip edilmesini sağlamaktadır. Bu sayede firma yöneticileri/ilgili personel işletmeye gelen geri bildirimleri anlık olarak takip edebilir, doğal dil işleme ile analiz edilen yorumların duygu durumunu, kök neden ilişkisini vb. analizleri gözlemleyerek anlık çözüm üretme imkanı yakalarlar.",https://www.varsapp.com/
Vaveyla,"""Math"" (matematik) ve ""Creative"" (yaratıcılık) kavramlarının sentezi ile ortaya çıkan Mative Game, Türkiye ve dünyadaki oyun tabanlı eğitim tasarımlarını araştıran, uygulayan ve bu konuda danışmanlık desteği sağlayan bir oluşumdur. Yüz yüze/online Eğlenceli/Akademik Matematik, Astronomi, Akıl Oyunları atölyeleri ve kişiselleştirilmiş eğitim programları ile her yaştan katılımcıya uygun içerikler sunmaktadır. Algoritmik düşünme becerilerini destekleyen strateji oyunlarının güncel ders kazanımlarına uyarlanıp ürüne dönüştürüldükten sonra öğrenciye sunulduğu eğitim yolculuğumuz, dokunduğu her çocuğun öğrenme serüvenini keyifli, işlevsel ve çağın gerekliliklerine uygun hale getirmeyi hedeflemektedir.",https://btm.istanbul/girisimler/vaveyla
Verusaturk,Borsa İstanbul’a bağlı hisse bazlı girişim platformu,https://verusaturk.com.tr/
Vestel Ventures,"500 Global’in Türkiye kolu, yatırım ve global network",https://vestelventures.com.tr/
Vipark,3-8 yaş arası çocukların online video izleme platformlarında kontrolsüz içeriklere ulaşmasını engellemek ve onları yaş gruplarına hitap eden içeriklerle buluşturmak üzere geliştirilmiş mobil uygulama.,https://btm.istanbul/girisimler/vipark
Virtual Try,Akıllı eşleşme ve asenkron video mülakat teknolojisi ile işe alım süreçlerinde zaman ve maliyet avantajı sağlayan yeni nesil sosyal kariyer platformu.,https://btm.istanbul/girisimler/virtual-try
Viveka,Türkiye’nin en eski üniversite tabanlı hızlandırıcısı,https://viveka.com.tr/
Vivente,"Flux Braille görme engelli bireylerin basılı metinlere anlık erişimini, not alabilmelerini ve cihazlar arası metin paylaşabilmelerini sağlayan portatif bir cihaz projesidir.",http://www.viventesoft.com/
Viventzon, Yenilikçi ve çevreci bir yöntemle katı atıklardan elektrik üreterek hem ülkemizin dışa bağımlılığını hem de insanların elektrik faturalarını azaltabilecek bir projedir.,https://viventzon.com/
VulnHero,"Farklı kaynaklarda bulunan şirket verilerinin (finansal veriler, sipariş verileri, kullanıcı verileri, yapısal olmayan veriler) NLP teknikleri ile alan bilgisi katılarak ve veri içeriği doğrultusunda makine öğrenimi ile modelleyerek otonom olarak temizlenmesi sağlar.",http://www.vulnhero.com
WAY Turkey,,https://wayturkey.com/
Wallids,"Oyun ve animasyon geliştirme için altyapı, mentorluk, ofis alanı",https://wallids.com/
Wamda Capital,SPK onaylı girişim sermayesi yatırım fonu,https://wamda.com/
Wask, Otomotiv satışı sonrası hizmet veren tüm paydaşları ve hizmet almak isteyen tüm tüketicileri aynı platformda buluşturan pazaryeri.,https://www.wask.co/
Wastespresso,"Fiziksel olarak yapılan her çeşit etkinliğin online olarak da yapılabilmesini sağlayan, bilet satışı ve etkinlik düzenlenmesini kolaylaştıran, konuşmacıların kendi etkinliklerini kendilerinin düzenleyip, tanıtımını kendilerinin yapmasını sağlayan bir girişim.",https://www.wastespresso.com/
Wearintels,"Gelecekte güvenle tarım yapabilmek için ekolojik döngüden ilham alarak oluşturulan, aynı zamanda verimsiz toprakları canlandıran sürdürülebilir postbiyotik bitki gelişim ürünü üretmekte olan girişimdir.",https://wearintels.com/
Webrazzi Ventures,Yıldız Teknik Teknoloji Transfer Ofisi fonu,https://ventures.webrazzi.com/
Wewent,"Kanser tespiti için tasarlanmış invaziv olmayan teşhis teknolojisinin geliştiricisidir. Şirketin platformu, invaziv prosedürlere gerek kalmadan hızlı ve güvenilir sonuçlar sağlamak için gelişmiş yöntemler kullanarak sağlık pazarının hastalara sağlıklarını korumanın daha rahat ve etkili bir yolunu sunmasını, stresi azaltmasını ve teşhis doğruluğunu artırmasını sağlıyor.",https://btm.istanbul/girisimler/wewent
Whole Turkey," Kullanıcılarına, keşfederek kendini geliştirme, bilgi aktararak kendini gösterme imkanı sunan; bilgi alışverişine farklı bir boyut kazandıran sosyal paylaşım platformu. Aytunga olarak dijital pazarlamada geleceği hedefleyen, bilgi eksikliğini tamamlayacak bir sosyal medya platformu olmayı amaçlamaktayız. Kullanıcılarına, keşfederek kendini geliştirme, bilgi aktararak kendini gösterme imkanı sunan; bilgi alışverişine farklı bir boyut kazandıran sosyal ağ çalışmasıyız. İnsanların bilgi paylaşımı yaptıkları veya bu amaçla belli kişi ve kanalları takip ettikleri akademik düzeyde sosyal paylaşım sitesi olmayı sizlerin de desteği ile başarırsak, Aytunga bilgiyi doğru kişi ve nitelikli araçlarla, hızlıca sunarak bilgi kirliliğini ortadan kaldıran bir sosyal medya platformu olacaktır.",https://btm.istanbul/girisimler/thewholeturkeycom
Wogumag," CatchMe, challenge başlatılarak kullanıcılara düello yapmalarını sağlayan yeni bir sosyal medya",https://btm.istanbul/girisimler/wogumag
Wordoo,Üretim makinalarından IoT cihazları ile operasyon verileri toplar; mobil cihazlar üzerinde de operatörlerin manuel veri girişi yapmasına olanak sağlayan ve bu verilerin analiz edilerek firmaların üretim maliyetlerini düşürmesini sağlayan sistem.,https://btm.istanbul/girisimler/wordoo
WorkPatrol,"Oyunlaştırma yöntemi kullanarak gençlerin onlara en yakın sosyal sorumluluk projelerine ulaşmasını sağlayan, proje sahibi markaların gençlerle bağ kurarak müşteri sadakati kazanmasını ve proje ölçümlemesi yapabilmesini sağlayan mobil uygulamadır.",https://workpatrol.org/
YFYİ (Yeni Fikirler Yeni İşler),"Erken aşama yatırım ve mentorluk Yatırım, hızlandırıcı, network erişimi",https://yfyi.org.tr/
YT Venture Partners,"Global erken aşama fon, büyüme desteği",https://ytventures.com/
Ya Sen,"Yapay zeka tabanlı influencer arama ve öneri motoru olan ""Consultants"" reklamveren ajans ve markaların influencer kampanyaları için yoğun emek ve zaman gerektiren manuel süreçlerini ortadan kaldıran, global ölçekteki influencerların datasına ve önemli metriklerine kolayca erişmelerini sağlayan bir Saas platformudur. Platform veritabanı, veri analitiği ve içerik dağıtımı gibi etkili PR ve pazarlama araçlarıyla, reklamverenlerin binlerce influencer arasından kampanyasına en uygun olan adayları belirlemesini, hem zamandan hem de harcanacak bütçeden en iyi verimi almasını sağlamaktadır.",https://btm.istanbul/girisimler/yasen
Yancep,"Hikayene başla, kendi seçimlerini yaparak hikayeyi dilediğin gibi yönlendir ve baş kahraman sen ol! Farklı bir deneyim yaşamaya hazır mısın? Yelkenler fora! Keyifli vakit geçirmenin yanında eğitici içeriklerle kendini farklı bir evrende hissedersin.",https://www.yancep.com/
